uuid|origin|networkuuid|destination|message|sender|messagestatusuuid|datetime
67587a56-dd2a-47dd-8330-25c332663d54|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|Announced in a tone of pious satisfaction|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sun Oct 05 00:18:36 EAT 2014
4a06fea0-8488-4f8c-9fb5-626a3dd1ec28|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|It has been a relief to talk to you|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|Wed Oct 29 03:53:03 EAT 2014
57eb6e3d-c9e7-4cca-9bea-ad3d41028735|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Those grades will not get you into college|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Nov 04 13:49:06 EAT 2014
0e1f9473-5b7b-49a1-af34-5a6c209004ad|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|The inexorable facts closed in on him|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sun Dec 07 19:21:33 EAT 2014
febfd422-ea34-439e-974c-4238509be550|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Black his hair as the wintry night|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Fri Oct 03 10:33:07 EAT 2014
ebb9ff2d-558b-439b-9c8a-34262b8586a5|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|There is a more important question|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sat Dec 27 10:27:49 EAT 2014
b4a3772c-85c8-4456-9509-4447f3c3b443|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Redolent of the night lamp|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Nov 28 22:41:00 EAT 2014
ab189eff-5a82-4b1b-891b-b8cf23d080e7|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|This is like saying|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Oct 04 02:27:37 EAT 2014
2b1000d6-a11a-429c-9f09-fc066348a79f|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|The enclosed list has all the details|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sat Aug 02 23:34:57 EAT 2014
11f7184a-68d3-4401-a312-ecebbce13f77|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|I hope we may forget|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Dec 31 01:22:25 EAT 2014
c32b35fc-818b-4f06-95d4-0a4e7b88bc89|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Sacrificed to a futile sort of treadmill|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Nov 23 21:47:21 EAT 2014
e5d1eb3d-4b64-48aa-8901-4d21e6c5bae8|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|It will interest you to know|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sat Aug 02 14:38:14 EAT 2014
9d033e6b-316e-479c-9460-da22dd682479|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|The eyes burnt with an amazing fire|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Mon Dec 22 18:27:38 EAT 2014
282c27c6-a423-4474-8833-f0a1f1413ea1|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|A piteous aspect of woe|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|2F4AF191-8557-86C5-5D72-47DD44D303B1|Tue Aug 26 21:41:37 EAT 2014
9c5b46dd-60bc-43f8-a3c4-0bfc2e59c8e0|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|It is permissible to gratify such an impulse|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Oct 01 09:48:45 EAT 2014
b6a6f9ee-19a0-4f38-ba76-6143c64dccfb|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|I tremble at the task|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Mon Nov 17 09:39:35 EAT 2014
f97bedac-fece-4633-b50c-e6d685c03f86|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Bartering the higher aspirations of life|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Mon Oct 06 23:45:10 EAT 2014
99a96b16-6586-4a91-9c54-d970734a8d12|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Visible and palpable pains and penalties|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|2F4AF191-8557-86C5-5D72-47DD44D303B1|Tue Sep 09 07:42:27 EAT 2014
f0c02ef6-ae0d-4b49-aa1d-62217b8ef9a8|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|The voice was sharp and peremptory|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Sep 04 08:35:58 EAT 2014
5303fc3b-ef75-4a69-bbf6-bd096bb2ceaa|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|Nor do I doubt|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Sep 21 09:19:51 EAT 2014
063bb545-313e-4670-8d0f-3e1a6776424b|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Rudely disconcerting in her behavior|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Fri Oct 03 16:59:17 EAT 2014
08c20bd5-0005-4582-8ed5-9df775f8bfa0|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|And I will tell you why|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Nov 15 08:07:30 EAT 2014
afe309e2-22c1-44f7-9928-360905326626|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|You will clearly understand|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Dec 31 08:26:53 EAT 2014
62c6319d-f2b1-4f6d-9703-ef5e26488b40|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|Her interest flagged|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Mon Aug 25 14:32:10 EAT 2014
174d244b-9098-47c9-9896-0fa04fc931d1|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|I am really afraid I don't know|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Wed Oct 01 20:29:49 EAT 2014
71c8b748-be39-462d-b019-870f0384fea6|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|I have assumed throughout|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sun Sep 28 10:15:49 EAT 2014
0ea5a932-84e5-4689-ad87-1099016486db|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|Her voice was full of temper|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Dec 10 11:28:19 EAT 2014
2c41116a-e9a1-49be-ae04-fce835ebd267|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|And now behold a mystery|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Tue Dec 30 12:30:27 EAT 2014
cd5e1684-3cdc-4b67-ab77-c6e35609079f|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|Sullen and widespread discontent|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Tue Sep 16 00:26:11 EAT 2014
b266ac1a-6e47-4805-989a-e332bc1a6d40|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|He poured bitter and biting ridicule on his discomfited opponents|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|2F4AF191-8557-86C5-5D72-47DD44D303B1|Wed Dec 17 16:09:59 EAT 2014
b29f6bc1-5c7f-4855-82fc-32435ca05cbc|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Let thy mouth murmur like the doves|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Aug 28 23:04:17 EAT 2014
1f01ed72-f212-45b6-a06f-36092f640ddd|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|That was very thoughtful of you|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Sep 28 11:12:36 EAT 2014
a39105d1-0489-4dd7-902f-790ae1b2b4a0|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|The wild whirl of nameless regret and passionate sorrow|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Wed Oct 08 04:47:22 EAT 2014
f0f76048-e838-4a28-8eed-72918078b43a|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|Like some poor nigh-related guest, that may not rudely be dismist|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Sep 07 11:07:41 EAT 2014
0cba7883-68cf-4ac9-8e24-15fdf7ec59db|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|It is with pity unspeakable|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Dec 04 05:43:09 EAT 2014
9457aaba-0279-4ec9-8490-0ba4da3d498e|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Penetrate beneath the surface to the core|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sun Oct 19 02:18:23 EAT 2014
a42bb652-ce1d-43f8-b7fb-b8d811febca8|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|C|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Tue Dec 16 06:22:27 EAT 2014
dd5dae35-8a20-480e-b725-dcb24c9a1b34|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|Possibly the enclosure may suggest to you|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sun Nov 23 07:37:41 EAT 2014
eb8d13d6-3f51-499b-8079-34487dfe2679|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|You will expect me to say something about|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Dec 22 05:51:49 EAT 2014
ca9cbb4d-d4f3-41f6-804b-9f843733cb13|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|Then again, when men say|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Thu Sep 04 00:26:00 EAT 2014
249f4609-dd66-43f9-922c-9427d53d2648|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|He began to laugh with that sibilant laugh|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sat Aug 02 05:55:56 EAT 2014
b1f6e1a8-147c-47fa-8a98-a0c3b09a22c5|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|In a position of undisputed supremacy|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|Tue Oct 07 04:47:43 EAT 2014
5951d01e-f9e4-48d6-8500-ae1e93584efc|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|It is not quite clear|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Aug 08 10:21:58 EAT 2014
946a55e3-5a7a-4c6d-880e-c51a968db1d3|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|Hopelessly belated in its appearance|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Sep 28 05:25:06 EAT 2014
fe656b3f-757c-4ed7-be0a-82f00de084ba|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|I am not insensible|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sat Nov 29 21:07:08 EAT 2014
f77e8614-f581-431b-873d-1c3f719ceecd|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|I will ask the indulgence|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Dec 27 21:18:30 EAT 2014
5b82e5d2-3a9f-47c2-a423-11a92b397e81|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|It is for us to ask|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Nov 08 13:32:41 EAT 2014
25ac9585-60da-496c-ba4f-c00513ab1df9|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Full of presentiments of some evil|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sun Nov 16 20:51:54 EAT 2014
1274e4d1-3c91-4898-82b3-d515e806566e|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|As if smitten by a sudden spasm, he jerked towards her|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Thu Aug 28 08:54:24 EAT 2014
90834b45-9e65-4b34-89d9-c0f83b586d37|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|Swift summer into the autumn flowed|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|2F4AF191-8557-86C5-5D72-47DD44D303B1|Wed Sep 24 15:28:32 EAT 2014
4a2cf3f2-bcee-4452-a777-2ba92a62168f|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|Let me speak frankly|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Sep 14 09:25:40 EAT 2014
d8e34024-5261-429b-914a-0ce256263a5e|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|The roses lie upon the grass like little shreds of crimson silk|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Tue Aug 19 02:19:17 EAT 2014
8ca365e0-91dd-4908-b9a9-bc91e64fc5c6|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|Very good, I'll do so|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sun Oct 12 00:07:12 EAT 2014
b572b45b-d309-4873-9440-bd1d691e1012|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|I am exceedingly glad of this opportunity|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|2F4AF191-8557-86C5-5D72-47DD44D303B1|Tue Dec 02 21:16:09 EAT 2014
eac69bec-e3b7-4087-8e9a-183d40150fc8|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Here again the testimony corroborates|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Nov 26 09:22:09 EAT 2014
99f4b6b7-f48e-4f56-8e2c-26c6b40d7343|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|The tears welled up and flowed abundantly|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Dec 21 00:43:33 EAT 2014
bab10136-c17d-49c2-9754-4ba67d08de27|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|Imperiled in a restless age|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Mon Nov 17 14:14:55 EAT 2014
9854d98e-5610-4a9b-a3f8-ebcceabe6bf7|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Involuntary thrill of gratified vanity|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Dec 22 03:20:00 EAT 2014
d0381a45-db0b-43e0-b20a-c3c46c030757|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|One word in courtesy I must say|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Nov 04 03:50:40 EAT 2014
6abb9734-8baa-4118-aa10-3e61db8bd87b|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|But it will be a misfortune|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Thu Oct 30 13:18:04 EAT 2014
4c656472-4187-4479-a689-829c724f500b|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|An inarticulate echo of his longing|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Wed Oct 08 09:18:11 EAT 2014
e1084ce1-ea9e-435b-8bd7-6cbb2a8460c7|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|And if you think it your duty|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sun Oct 05 03:13:28 EAT 2014
8915f691-abfc-42c2-b64c-468164949c48|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|You have a genius for saying the right thing|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Oct 19 13:37:41 EAT 2014
7ec5b1f4-b0c8-43f7-8dbb-fb112616fcf0|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|I want to think with you|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Fri Dec 12 22:01:49 EAT 2014
bc3f95bc-43a8-4f7d-acd5-e62a3d2dfea8|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|The eternal sea, which like a childless mother,|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Tue Aug 12 23:11:19 EAT 2014
07fae070-fa1f-4dc3-b067-2fb507a3fd24|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Like some unshriven churchyard thing, the friar crawled|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sun Nov 23 06:50:03 EAT 2014
3ec47f0e-5f80-4d27-8bc7-7b206373783c|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|He flushed bright crimson|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Dec 17 13:57:13 EAT 2014
38b10b5c-0da0-48d8-aa68-ad9473b616c0|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|of a Father watching His myriad children at play|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Aug 08 11:47:36 EAT 2014
30623f8c-7414-4a4f-8722-b97cf463e425|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Zealous in the cause he affected to serve|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sat Nov 22 08:42:41 EAT 2014
5f779526-60b8-49b3-81ce-4b2209a8ac02|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|Over and over the paroxysms of grief and longing submerged her|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Oct 19 05:39:10 EAT 2014
018c21c5-54b0-4102-a396-1f11c32846ee|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|like fawns at play|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Aug 14 11:56:45 EAT 2014
e54c5ea8-09e0-49d0-934b-d2778f3cd25f|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|M|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Fri Sep 19 00:47:58 EAT 2014
ea1e1756-ce61-47e7-9e07-6165d01189fa|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Let us briefly review|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Mon Aug 25 16:09:45 EAT 2014
f88b47fe-4a30-4131-91f3-7051287720fc|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|The suspicion of secret malevolence|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sun Sep 21 08:27:15 EAT 2014
73478ee7-fd64-413e-96c1-fbf214204e9a|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|In spite of our best efforts it is not probable|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Oct 30 14:06:05 EAT 2014
6ac08dbb-f40a-4b53-90c4-ea5a7936cbe9|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|I hasten to concede|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sun Nov 02 11:23:03 EAT 2014
ebefd63a-19c3-415a-a09a-bd5837a286aa|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|But if you wish to know|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Thu Nov 13 09:11:20 EAT 2014
5055c894-6644-4705-a3d9-43e1724d87df|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|Restless as a blue-bottle fly on a warm summer's day|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|2F4AF191-8557-86C5-5D72-47DD44D303B1|Tue Nov 18 13:35:24 EAT 2014
